,Unnamed: 0,city,country,date.utc,location,parameter,value,unit
1497,1497,London,GB,2019-05-31 07:00:00+00:00,London Westminster,no2,9.0,µg/m³
1498,1498,London,GB,2019-05-31 06:00:00+00:00,London Westminster,no2,8.0,µg/m³
1499,1499,London,GB,2019-05-31 05:00:00+00:00,London Westminster,no2,9.0,µg/m³
1500,1500,London,GB,2019-05-31 04:00:00+00:00,London Westminster,no2,9.0,µg/m³
1501,1501,London,GB,2019-05-31 03:00:00+00:00,London Westminster,no2,12.0,µg/m³
1502,1502,London,GB,2019-05-31 02:00:00+00:00,London Westminster,no2,12.0,µg/m³
1503,1503,London,GB,2019-05-31 01:00:00+00:00,London Westminster,no2,18.0,µg/m³
1504,1504,London,GB,2019-05-31 00:00:00+00:00,London Westminster,no2,18.0,µg/m³
1505,1505,London,GB,2019-05-30 23:00:00+00:00,London Westminster,no2,23.0,µg/m³
1506,1506,London,GB,2019-05-30 22:00:00+00:00,London Westminster,no2,23.0,µg/m³
1507,1507,London,GB,2019-05-30 21:00:00+00:00,London Westminster,no2,27.0,µg/m³
1508,1508,London,GB,2019-05-30 20:00:00+00:00,London Westminster,no2,27.0,µg/m³
1509,1509,London,GB,2019-05-30 19:00:00+00:00,London Westminster,no2,28.0,µg/m³
1510,1510,London,GB,2019-05-30 18:00:00+00:00,London Westminster,no2,28.0,µg/m³
1511,1511,London,GB,2019-05-30 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1512,1512,London,GB,2019-05-30 16:00:00+00:00,London Westminster,no2,27.0,µg/m³
1513,1513,London,GB,2019-05-30 15:00:00+00:00,London Westminster,no2,22.0,µg/m³
1514,1514,London,GB,2019-05-30 14:00:00+00:00,London Westminster,no2,22.0,µg/m³
1515,1515,London,GB,2019-05-30 13:00:00+00:00,London Westminster,no2,20.0,µg/m³
1516,1516,London,GB,2019-05-30 12:00:00+00:00,London Westminster,no2,17.0,µg/m³
1517,1517,London,GB,2019-05-30 11:00:00+00:00,London Westminster,no2,13.0,µg/m³
1518,1518,London,GB,2019-05-30 10:00:00+00:00,London Westminster,no2,9.0,µg/m³
1519,1519,London,GB,2019-05-30 09:00:00+00:00,London Westminster,no2,5.0,µg/m³
1520,1520,London,GB,2019-05-30 08:00:00+00:00,London Westminster,no2,3.0,µg/m³
1521,1521,London,GB,2019-05-30 07:00:00+00:00,London Westminster,no2,2.0,µg/m³
1522,1522,London,GB,2019-05-30 06:00:00+00:00,London Westminster,no2,0.0,µg/m³
1523,1523,London,GB,2019-05-30 05:00:00+00:00,London Westminster,no2,0.0,µg/m³
1524,1524,London,GB,2019-05-30 04:00:00+00:00,London Westminster,no2,0.0,µg/m³
1525,1525,London,GB,2019-05-30 03:00:00+00:00,London Westminster,no2,0.0,µg/m³
1526,1526,London,GB,2019-05-30 02:00:00+00:00,London Westminster,no2,0.0,µg/m³
1527,1527,London,GB,2019-05-30 01:00:00+00:00,London Westminster,no2,1.0,µg/m³
1528,1528,London,GB,2019-05-30 00:00:00+00:00,London Westminster,no2,1.0,µg/m³
1529,1529,London,GB,2019-05-29 23:00:00+00:00,London Westminster,no2,5.0,µg/m³
1530,1530,London,GB,2019-05-29 22:00:00+00:00,London Westminster,no2,5.0,µg/m³
1531,1531,London,GB,2019-05-29 21:00:00+00:00,London Westminster,no2,6.0,µg/m³
1532,1532,London,GB,2019-05-29 20:00:00+00:00,London Westminster,no2,6.0,µg/m³
1533,1533,London,GB,2019-05-29 19:00:00+00:00,London Westminster,no2,5.0,µg/m³
1534,1534,London,GB,2019-05-29 18:00:00+00:00,London Westminster,no2,5.0,µg/m³
1535,1535,London,GB,2019-05-29 17:00:00+00:00,London Westminster,no2,5.0,µg/m³
1536,1536,London,GB,2019-05-29 16:00:00+00:00,London Westminster,no2,3.0,µg/m³
1537,1537,London,GB,2019-05-29 15:00:00+00:00,London Westminster,no2,5.0,µg/m³
1538,1538,London,GB,2019-05-29 14:00:00+00:00,London Westminster,no2,15.0,µg/m³
1539,1539,London,GB,2019-05-29 13:00:00+00:00,London Westminster,no2,13.0,µg/m³
1540,1540,London,GB,2019-05-29 12:00:00+00:00,London Westminster,no2,20.0,µg/m³
1541,1541,London,GB,2019-05-29 11:00:00+00:00,London Westminster,no2,18.0,µg/m³
1542,1542,London,GB,2019-05-29 10:00:00+00:00,London Westminster,no2,18.0,µg/m³
1543,1543,London,GB,2019-05-29 09:00:00+00:00,London Westminster,no2,18.0,µg/m³
1544,1544,London,GB,2019-05-29 08:00:00+00:00,London Westminster,no2,21.0,µg/m³
1545,1545,London,GB,2019-05-29 07:00:00+00:00,London Westminster,no2,22.0,µg/m³
1546,1546,London,GB,2019-05-29 06:00:00+00:00,London Westminster,no2,24.0,µg/m³
1547,1547,London,GB,2019-05-29 05:00:00+00:00,London Westminster,no2,21.0,µg/m³
1548,1548,London,GB,2019-05-29 04:00:00+00:00,London Westminster,no2,21.0,µg/m³
1549,1549,London,GB,2019-05-29 03:00:00+00:00,London Westminster,no2,23.0,µg/m³
1550,1550,London,GB,2019-05-29 02:00:00+00:00,London Westminster,no2,23.0,µg/m³
1551,1551,London,GB,2019-05-29 01:00:00+00:00,London Westminster,no2,26.0,µg/m³
1552,1552,London,GB,2019-05-29 00:00:00+00:00,London Westminster,no2,26.0,µg/m³
1553,1553,London,GB,2019-05-28 23:00:00+00:00,London Westminster,no2,25.0,µg/m³
1554,1554,London,GB,2019-05-28 21:00:00+00:00,London Westminster,no2,31.0,µg/m³
1555,1555,London,GB,2019-05-28 20:00:00+00:00,London Westminster,no2,29.0,µg/m³
1556,1556,London,GB,2019-05-28 19:00:00+00:00,London Westminster,no2,29.0,µg/m³
1557,1557,London,GB,2019-05-28 18:00:00+00:00,London Westminster,no2,29.0,µg/m³
1558,1558,London,GB,2019-05-28 17:00:00+00:00,London Westminster,no2,25.0,µg/m³
1559,1559,London,GB,2019-05-28 16:00:00+00:00,London Westminster,no2,27.0,µg/m³
1560,1560,London,GB,2019-05-28 15:00:00+00:00,London Westminster,no2,30.0,µg/m³
1561,1561,London,GB,2019-05-28 14:00:00+00:00,London Westminster,no2,29.0,µg/m³
1562,1562,London,GB,2019-05-28 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
1563,1563,London,GB,2019-05-28 12:00:00+00:00,London Westminster,no2,28.0,µg/m³
1564,1564,London,GB,2019-05-28 11:00:00+00:00,London Westminster,no2,21.0,µg/m³
1565,1565,London,GB,2019-05-28 10:00:00+00:00,London Westminster,no2,21.0,µg/m³
1566,1566,London,GB,2019-05-28 09:00:00+00:00,London Westminster,no2,20.0,µg/m³
1567,1567,London,GB,2019-05-28 08:00:00+00:00,London Westminster,no2,20.0,µg/m³
1568,1568,London,GB,2019-05-28 07:00:00+00:00,London Westminster,no2,20.0,µg/m³
1569,1569,London,GB,2019-05-28 06:00:00+00:00,London Westminster,no2,19.0,µg/m³
1570,1570,London,GB,2019-05-28 05:00:00+00:00,London Westminster,no2,15.0,µg/m³
1571,1571,London,GB,2019-05-28 04:00:00+00:00,London Westminster,no2,15.0,µg/m³
1572,1572,London,GB,2019-05-28 03:00:00+00:00,London Westminster,no2,16.0,µg/m³
1573,1573,London,GB,2019-05-28 02:00:00+00:00,London Westminster,no2,16.0,µg/m³
1574,1574,London,GB,2019-05-28 01:00:00+00:00,London Westminster,no2,16.0,µg/m³
1575,1575,London,GB,2019-05-28 00:00:00+00:00,London Westminster,no2,16.0,µg/m³
1576,1576,London,GB,2019-05-27 23:00:00+00:00,London Westminster,no2,19.0,µg/m³
1577,1577,London,GB,2019-05-27 22:00:00+00:00,London Westminster,no2,19.0,µg/m³
1578,1578,London,GB,2019-05-27 21:00:00+00:00,London Westminster,no2,20.0,µg/m³
1579,1579,London,GB,2019-05-27 20:00:00+00:00,London Westminster,no2,23.0,µg/m³
1580,1580,London,GB,2019-05-27 19:00:00+00:00,London Westminster,no2,22.0,µg/m³
1581,1581,London,GB,2019-05-27 18:00:00+00:00,London Westminster,no2,22.0,µg/m³
1582,1582,London,GB,2019-05-27 17:00:00+00:00,London Westminster,no2,22.0,µg/m³
1583,1583,London,GB,2019-05-27 16:00:00+00:00,London Westminster,no2,22.0,µg/m³
1584,1584,London,GB,2019-05-27 15:00:00+00:00,London Westminster,no2,22.0,µg/m³
1585,1585,London,GB,2019-05-27 14:00:00+00:00,London Westminster,no2,20.0,µg/m³
1586,1586,London,GB,2019-05-27 13:00:00+00:00,London Westminster,no2,20.0,µg/m³
1587,1587,London,GB,2019-05-27 12:00:00+00:00,London Westminster,no2,17.0,µg/m³
1588,1588,London,GB,2019-05-27 11:00:00+00:00,London Westminster,no2,17.0,µg/m³
1589,1589,London,GB,2019-05-27 10:00:00+00:00,London Westminster,no2,16.0,µg/m³
1590,1590,London,GB,2019-05-27 09:00:00+00:00,London Westminster,no2,18.0,µg/m³
1591,1591,London,GB,2019-05-27 08:00:00+00:00,London Westminster,no2,18.0,µg/m³
1592,1592,London,GB,2019-05-27 07:00:00+00:00,London Westminster,no2,18.0,µg/m³
1593,1593,London,GB,2019-05-27 06:00:00+00:00,London Westminster,no2,18.0,µg/m³
1594,1594,London,GB,2019-05-27 05:00:00+00:00,London Westminster,no2,19.0,µg/m³
1595,1595,London,GB,2019-05-27 04:00:00+00:00,London Westminster,no2,19.0,µg/m³
1596,1596,London,GB,2019-05-27 03:00:00+00:00,London Westminster,no2,24.0,µg/m³
1597,1597,London,GB,2019-05-27 02:00:00+00:00,London Westminster,no2,24.0,µg/m³
1598,1598,London,GB,2019-05-27 01:00:00+00:00,London Westminster,no2,26.0,µg/m³
1599,1599,London,GB,2019-05-27 00:00:00+00:00,London Westminster,no2,26.0,µg/m³
1600,1600,London,GB,2019-05-26 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
1601,1601,London,GB,2019-05-26 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
1602,1602,London,GB,2019-05-26 21:00:00+00:00,London Westminster,no2,27.0,µg/m³
1603,1603,London,GB,2019-05-26 20:00:00+00:00,London Westminster,no2,25.0,µg/m³
1604,1604,London,GB,2019-05-26 19:00:00+00:00,London Westminster,no2,26.0,µg/m³
1605,1605,London,GB,2019-05-26 18:00:00+00:00,London Westminster,no2,28.0,µg/m³
1606,1606,London,GB,2019-05-26 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
1607,1607,London,GB,2019-05-26 16:00:00+00:00,London Westminster,no2,27.0,µg/m³
1608,1608,London,GB,2019-05-26 15:00:00+00:00,London Westminster,no2,26.0,µg/m³
1609,1609,London,GB,2019-05-26 14:00:00+00:00,London Westminster,no2,25.0,µg/m³
1610,1610,London,GB,2019-05-26 13:00:00+00:00,London Westminster,no2,24.0,µg/m³
1611,1611,London,GB,2019-05-26 12:00:00+00:00,London Westminster,no2,21.0,µg/m³
1612,1612,London,GB,2019-05-26 11:00:00+00:00,London Westminster,no2,17.0,µg/m³
1613,1613,London,GB,2019-05-26 10:00:00+00:00,London Westminster,no2,16.0,µg/m³
1614,1614,London,GB,2019-05-26 09:00:00+00:00,London Westminster,no2,15.0,µg/m³
1615,1615,London,GB,2019-05-26 08:00:00+00:00,London Westminster,no2,15.0,µg/m³
1616,1616,London,GB,2019-05-26 07:00:00+00:00,London Westminster,no2,17.0,µg/m³
1617,1617,London,GB,2019-05-26 06:00:00+00:00,London Westminster,no2,17.0,µg/m³
1618,1618,London,GB,2019-05-26 05:00:00+00:00,London Westminster,no2,20.0,µg/m³
1619,1619,London,GB,2019-05-26 04:00:00+00:00,London Westminster,no2,20.0,µg/m³
1620,1620,London,GB,2019-05-26 03:00:00+00:00,London Westminster,no2,26.0,µg/m³
1621,1621,London,GB,2019-05-26 02:00:00+00:00,London Westminster,no2,26.0,µg/m³
1622,1622,London,GB,2019-05-26 01:00:00+00:00,London Westminster,no2,32.0,µg/m³
1623,1623,London,GB,2019-05-26 00:00:00+00:00,London Westminster,no2,32.0,µg/m³
1624,1624,London,GB,2019-05-25 23:00:00+00:00,London Westminster,no2,36.0,µg/m³
1625,1625,London,GB,2019-05-25 22:00:00+00:00,London Westminster,no2,36.0,µg/m³
1626,1626,London,GB,2019-05-25 21:00:00+00:00,London Westminster,no2,41.0,µg/m³
1627,1627,London,GB,2019-05-25 20:00:00+00:00,London Westminster,no2,44.0,µg/m³
1628,1628,London,GB,2019-05-25 19:00:00+00:00,London Westminster,no2,47.0,µg/m³
1629,1629,London,GB,2019-05-25 18:00:00+00:00,London Westminster,no2,47.0,µg/m³
1630,1630,London,GB,2019-05-25 17:00:00+00:00,London Westminster,no2,46.0,µg/m³
1631,1631,London,GB,2019-05-25 16:00:00+00:00,London Westminster,no2,42.0,µg/m³
1632,1632,London,GB,2019-05-25 15:00:00+00:00,London Westminster,no2,37.0,µg/m³
1633,1633,London,GB,2019-05-25 14:00:00+00:00,London Westminster,no2,31.0,µg/m³
1634,1634,London,GB,2019-05-25 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
1635,1635,London,GB,2019-05-25 12:00:00+00:00,London Westminster,no2,24.0,µg/m³
1636,1636,London,GB,2019-05-25 11:00:00+00:00,London Westminster,no2,23.0,µg/m³
1637,1637,London,GB,2019-05-25 10:00:00+00:00,London Westminster,no2,21.0,µg/m³
1638,1638,London,GB,2019-05-25 09:00:00+00:00,London Westminster,no2,23.0,µg/m³
1639,1639,London,GB,2019-05-25 08:00:00+00:00,London Westminster,no2,23.0,µg/m³
1640,1640,London,GB,2019-05-25 07:00:00+00:00,London Westminster,no2,22.0,µg/m³
1641,1641,London,GB,2019-05-25 06:00:00+00:00,London Westminster,no2,22.0,µg/m³
1642,1642,London,GB,2019-05-25 05:00:00+00:00,London Westminster,no2,21.0,µg/m³
1643,1643,London,GB,2019-05-25 04:00:00+00:00,London Westminster,no2,21.0,µg/m³
1644,1644,London,GB,2019-05-25 03:00:00+00:00,London Westminster,no2,25.0,µg/m³
1645,1645,London,GB,2019-05-25 02:00:00+00:00,London Westminster,no2,25.0,µg/m³
1646,1646,London,GB,2019-05-25 01:00:00+00:00,London Westminster,no2,32.0,µg/m³
1647,1647,London,GB,2019-05-25 00:00:00+00:00,London Westminster,no2,32.0,µg/m³
1648,1648,London,GB,2019-05-24 23:00:00+00:00,London Westminster,no2,39.0,µg/m³
1649,1649,London,GB,2019-05-24 22:00:00+00:00,London Westminster,no2,39.0,µg/m³
1650,1650,London,GB,2019-05-24 21:00:00+00:00,London Westminster,no2,38.0,µg/m³
1651,1651,London,GB,2019-05-24 20:00:00+00:00,London Westminster,no2,42.0,µg/m³
1652,1652,London,GB,2019-05-24 19:00:00+00:00,London Westminster,no2,44.0,µg/m³
1653,1653,London,GB,2019-05-24 18:00:00+00:00,London Westminster,no2,46.0,µg/m³
1654,1654,London,GB,2019-05-24 17:00:00+00:00,London Westminster,no2,46.0,µg/m³
1655,1655,London,GB,2019-05-24 16:00:00+00:00,London Westminster,no2,43.0,µg/m³
1656,1656,London,GB,2019-05-24 15:00:00+00:00,London Westminster,no2,40.0,µg/m³
1657,1657,London,GB,2019-05-24 14:00:00+00:00,London Westminster,no2,39.0,µg/m³
1658,1658,London,GB,2019-05-24 13:00:00+00:00,London Westminster,no2,33.0,µg/m³
1659,1659,London,GB,2019-05-24 12:00:00+00:00,London Westminster,no2,29.0,µg/m³
1660,1660,London,GB,2019-05-24 11:00:00+00:00,London Westminster,no2,26.0,µg/m³
1661,1661,London,GB,2019-05-24 10:00:00+00:00,London Westminster,no2,23.0,µg/m³
1662,1662,London,GB,2019-05-24 09:00:00+00:00,London Westminster,no2,24.0,µg/m³
1663,1663,London,GB,2019-05-24 08:00:00+00:00,London Westminster,no2,26.0,µg/m³
1664,1664,London,GB,2019-05-24 07:00:00+00:00,London Westminster,no2,28.0,µg/m³
1665,1665,London,GB,2019-05-24 06:00:00+00:00,London Westminster,no2,29.0,µg/m³
1666,1666,London,GB,2019-05-24 05:00:00+00:00,London Westminster,no2,23.0,µg/m³
1667,1667,London,GB,2019-05-24 04:00:00+00:00,London Westminster,no2,23.0,µg/m³
1668,1668,London,GB,2019-05-24 03:00:00+00:00,London Westminster,no2,31.0,µg/m³
1669,1669,London,GB,2019-05-24 02:00:00+00:00,London Westminster,no2,31.0,µg/m³
1670,1670,London,GB,2019-05-24 00:00:00+00:00,London Westminster,no2,31.0,µg/m³
1671,1671,London,GB,2019-05-23 23:00:00+00:00,London Westminster,no2,39.0,µg/m³
1672,1672,London,GB,2019-05-23 22:00:00+00:00,London Westminster,no2,39.0,µg/m³
1673,1673,London,GB,2019-05-23 21:00:00+00:00,London Westminster,no2,44.0,µg/m³
1674,1674,London,GB,2019-05-23 20:00:00+00:00,London Westminster,no2,45.0,µg/m³
1675,1675,London,GB,2019-05-23 19:00:00+00:00,London Westminster,no2,51.0,µg/m³
1676,1676,London,GB,2019-05-23 18:00:00+00:00,London Westminster,no2,54.0,µg/m³
1677,1677,London,GB,2019-05-23 17:00:00+00:00,London Westminster,no2,60.0,µg/m³
1678,1678,London,GB,2019-05-23 16:00:00+00:00,London Westminster,no2,53.0,µg/m³
1679,1679,London,GB,2019-05-23 15:00:00+00:00,London Westminster,no2,38.0,µg/m³
1680,1680,London,GB,2019-05-23 14:00:00+00:00,London Westminster,no2,34.0,µg/m³
1681,1681,London,GB,2019-05-23 13:00:00+00:00,London Westminster,no2,28.0,µg/m³
1682,1682,London,GB,2019-05-23 12:00:00+00:00,London Westminster,no2,25.0,µg/m³
1683,1683,London,GB,2019-05-23 11:00:00+00:00,London Westminster,no2,24.0,µg/m³
1684,1684,London,GB,2019-05-23 10:00:00+00:00,London Westminster,no2,25.0,µg/m³
1685,1685,London,GB,2019-05-23 09:00:00+00:00,London Westminster,no2,23.0,µg/m³
1686,1686,London,GB,2019-05-23 08:00:00+00:00,London Westminster,no2,25.0,µg/m³
1687,1687,London,GB,2019-05-23 07:00:00+00:00,London Westminster,no2,26.0,µg/m³
1688,1688,London,GB,2019-05-23 06:00:00+00:00,London Westminster,no2,24.0,µg/m³
1689,1689,London,GB,2019-05-23 05:00:00+00:00,London Westminster,no2,19.0,µg/m³
1690,1690,London,GB,2019-05-23 04:00:00+00:00,London Westminster,no2,19.0,µg/m³
1691,1691,London,GB,2019-05-23 03:00:00+00:00,London Westminster,no2,20.0,µg/m³
1692,1692,London,GB,2019-05-23 02:00:00+00:00,London Westminster,no2,20.0,µg/m³
1693,1693,London,GB,2019-05-23 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
1694,1694,London,GB,2019-05-23 00:00:00+00:00,London Westminster,no2,23.0,µg/m³
1695,1695,London,GB,2019-05-22 23:00:00+00:00,London Westminster,no2,32.0,µg/m³
1696,1696,London,GB,2019-05-22 22:00:00+00:00,London Westminster,no2,32.0,µg/m³
1697,1697,London,GB,2019-05-22 21:00:00+00:00,London Westminster,no2,31.0,µg/m³
1698,1698,London,GB,2019-05-22 20:00:00+00:00,London Westminster,no2,33.0,µg/m³
1699,1699,London,GB,2019-05-22 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1700,1700,London,GB,2019-05-22 18:00:00+00:00,London Westminster,no2,34.0,µg/m³
1701,1701,London,GB,2019-05-22 17:00:00+00:00,London Westminster,no2,34.0,µg/m³
1702,1702,London,GB,2019-05-22 16:00:00+00:00,London Westminster,no2,32.0,µg/m³
1703,1703,London,GB,2019-05-22 15:00:00+00:00,London Westminster,no2,30.0,µg/m³
1704,1704,London,GB,2019-05-22 14:00:00+00:00,London Westminster,no2,28.0,µg/m³
1705,1705,London,GB,2019-05-22 13:00:00+00:00,London Westminster,no2,25.0,µg/m³
1706,1706,London,GB,2019-05-22 12:00:00+00:00,London Westminster,no2,25.0,µg/m³
1707,1707,London,GB,2019-05-22 11:00:00+00:00,London Westminster,no2,28.0,µg/m³
1708,1708,London,GB,2019-05-22 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
1709,1709,London,GB,2019-05-22 09:00:00+00:00,London Westminster,no2,31.0,µg/m³
1710,1710,London,GB,2019-05-22 08:00:00+00:00,London Westminster,no2,31.0,µg/m³
1711,1711,London,GB,2019-05-22 07:00:00+00:00,London Westminster,no2,29.0,µg/m³
1712,1712,London,GB,2019-05-22 06:00:00+00:00,London Westminster,no2,28.0,µg/m³
1713,1713,London,GB,2019-05-22 05:00:00+00:00,London Westminster,no2,21.0,µg/m³
1714,1714,London,GB,2019-05-22 04:00:00+00:00,London Westminster,no2,21.0,µg/m³
1715,1715,London,GB,2019-05-22 03:00:00+00:00,London Westminster,no2,27.0,µg/m³
1716,1716,London,GB,2019-05-22 02:00:00+00:00,London Westminster,no2,27.0,µg/m³
1717,1717,London,GB,2019-05-22 01:00:00+00:00,London Westminster,no2,30.0,µg/m³
1718,1718,London,GB,2019-05-22 00:00:00+00:00,London Westminster,no2,30.0,µg/m³
1719,1719,London,GB,2019-05-21 23:00:00+00:00,London Westminster,no2,33.0,µg/m³
1720,1720,London,GB,2019-05-21 22:00:00+00:00,London Westminster,no2,33.0,µg/m³
1721,1721,London,GB,2019-05-21 21:00:00+00:00,London Westminster,no2,33.0,µg/m³
1722,1722,London,GB,2019-05-21 20:00:00+00:00,London Westminster,no2,38.0,µg/m³
1723,1723,London,GB,2019-05-21 19:00:00+00:00,London Westminster,no2,40.0,µg/m³
1724,1724,London,GB,2019-05-21 18:00:00+00:00,London Westminster,no2,35.0,µg/m³
1725,1725,London,GB,2019-05-21 17:00:00+00:00,London Westminster,no2,37.0,µg/m³
1726,1726,London,GB,2019-05-21 16:00:00+00:00,London Westminster,no2,34.0,µg/m³
1727,1727,London,GB,2019-05-21 15:00:00+00:00,London Westminster,no2,34.0,µg/m³
1728,1728,London,GB,2019-05-21 14:00:00+00:00,London Westminster,no2,33.0,µg/m³
1729,1729,London,GB,2019-05-21 13:00:00+00:00,London Westminster,no2,28.0,µg/m³
1730,1730,London,GB,2019-05-21 12:00:00+00:00,London Westminster,no2,26.0,µg/m³
1731,1731,London,GB,2019-05-21 11:00:00+00:00,London Westminster,no2,26.0,µg/m³
1732,1732,London,GB,2019-05-21 10:00:00+00:00,London Westminster,no2,29.0,µg/m³
1733,1733,London,GB,2019-05-21 09:00:00+00:00,London Westminster,no2,29.0,µg/m³
1734,1734,London,GB,2019-05-21 08:00:00+00:00,London Westminster,no2,28.0,µg/m³
1735,1735,London,GB,2019-05-21 07:00:00+00:00,London Westminster,no2,27.0,µg/m³
1736,1736,London,GB,2019-05-21 06:00:00+00:00,London Westminster,no2,30.0,µg/m³
1737,1737,London,GB,2019-05-21 05:00:00+00:00,London Westminster,no2,23.0,µg/m³
1738,1738,London,GB,2019-05-21 04:00:00+00:00,London Westminster,no2,23.0,µg/m³
1739,1739,London,GB,2019-05-21 03:00:00+00:00,London Westminster,no2,26.0,µg/m³
1740,1740,London,GB,2019-05-21 02:00:00+00:00,London Westminster,no2,26.0,µg/m³
1741,1741,London,GB,2019-05-21 01:00:00+00:00,London Westminster,no2,35.0,µg/m³
1742,1742,London,GB,2019-05-21 00:00:00+00:00,London Westminster,no2,35.0,µg/m³
1743,1743,London,GB,2019-05-20 23:00:00+00:00,London Westminster,no2,47.0,µg/m³
1744,1744,London,GB,2019-05-20 22:00:00+00:00,London Westminster,no2,47.0,µg/m³
1745,1745,London,GB,2019-05-20 21:00:00+00:00,London Westminster,no2,34.0,µg/m³
1746,1746,London,GB,2019-05-20 20:00:00+00:00,London Westminster,no2,32.0,µg/m³
1747,1747,London,GB,2019-05-20 19:00:00+00:00,London Westminster,no2,32.0,µg/m³
1748,1748,London,GB,2019-05-20 18:00:00+00:00,London Westminster,no2,33.0,µg/m³
1749,1749,London,GB,2019-05-20 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1750,1750,London,GB,2019-05-20 16:00:00+00:00,London Westminster,no2,29.0,µg/m³
1751,1751,London,GB,2019-05-20 15:00:00+00:00,London Westminster,no2,32.0,µg/m³
1752,1752,London,GB,2019-05-20 14:00:00+00:00,London Westminster,no2,32.0,µg/m³
1753,1753,London,GB,2019-05-20 13:00:00+00:00,London Westminster,no2,29.0,µg/m³
1754,1754,London,GB,2019-05-20 12:00:00+00:00,London Westminster,no2,28.0,µg/m³
1755,1755,London,GB,2019-05-20 11:00:00+00:00,London Westminster,no2,28.0,µg/m³
1756,1756,London,GB,2019-05-20 10:00:00+00:00,London Westminster,no2,28.0,µg/m³
1757,1757,London,GB,2019-05-20 09:00:00+00:00,London Westminster,no2,29.0,µg/m³
1758,1758,London,GB,2019-05-20 08:00:00+00:00,London Westminster,no2,29.0,µg/m³
1759,1759,London,GB,2019-05-20 07:00:00+00:00,London Westminster,no2,31.0,µg/m³
1760,1760,London,GB,2019-05-20 06:00:00+00:00,London Westminster,no2,31.0,µg/m³
1761,1761,London,GB,2019-05-20 05:00:00+00:00,London Westminster,no2,26.0,µg/m³
1762,1762,London,GB,2019-05-20 04:00:00+00:00,London Westminster,no2,26.0,µg/m³
1763,1763,London,GB,2019-05-20 03:00:00+00:00,London Westminster,no2,32.0,µg/m³
1764,1764,London,GB,2019-05-20 02:00:00+00:00,London Westminster,no2,32.0,µg/m³
1765,1765,London,GB,2019-05-20 01:00:00+00:00,London Westminster,no2,28.0,µg/m³
1766,1766,London,GB,2019-05-20 00:00:00+00:00,London Westminster,no2,28.0,µg/m³
1767,1767,London,GB,2019-05-19 23:00:00+00:00,London Westminster,no2,32.0,µg/m³
1768,1768,London,GB,2019-05-19 22:00:00+00:00,London Westminster,no2,32.0,µg/m³
1769,1769,London,GB,2019-05-19 21:00:00+00:00,London Westminster,no2,32.0,µg/m³
1770,1770,London,GB,2019-05-19 20:00:00+00:00,London Westminster,no2,32.0,µg/m³
1771,1771,London,GB,2019-05-19 19:00:00+00:00,London Westminster,no2,30.0,µg/m³
1772,1772,London,GB,2019-05-19 18:00:00+00:00,London Westminster,no2,29.0,µg/m³
1773,1773,London,GB,2019-05-19 17:00:00+00:00,London Westminster,no2,27.0,µg/m³
1774,1774,London,GB,2019-05-19 16:00:00+00:00,London Westminster,no2,28.0,µg/m³
1775,1775,London,GB,2019-05-19 15:00:00+00:00,London Westminster,no2,29.0,µg/m³
1776,1776,London,GB,2019-05-19 14:00:00+00:00,London Westminster,no2,31.0,µg/m³
1777,1777,London,GB,2019-05-19 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
1778,1778,London,GB,2019-05-19 12:00:00+00:00,London Westminster,no2,25.0,µg/m³
1779,1779,London,GB,2019-05-19 11:00:00+00:00,London Westminster,no2,28.0,µg/m³
1780,1780,London,GB,2019-05-19 10:00:00+00:00,London Westminster,no2,27.0,µg/m³
1781,1781,London,GB,2019-05-19 09:00:00+00:00,London Westminster,no2,30.0,µg/m³
1782,1782,London,GB,2019-05-19 08:00:00+00:00,London Westminster,no2,33.0,µg/m³
1783,1783,London,GB,2019-05-19 07:00:00+00:00,London Westminster,no2,36.0,µg/m³
1784,1784,London,GB,2019-05-19 06:00:00+00:00,London Westminster,no2,38.0,µg/m³
1785,1785,London,GB,2019-05-19 05:00:00+00:00,London Westminster,no2,49.0,µg/m³
1786,1786,London,GB,2019-05-19 04:00:00+00:00,London Westminster,no2,49.0,µg/m³
1787,1787,London,GB,2019-05-19 03:00:00+00:00,London Westminster,no2,49.0,µg/m³
1788,1788,London,GB,2019-05-19 02:00:00+00:00,London Westminster,no2,49.0,µg/m³
1789,1789,London,GB,2019-05-19 01:00:00+00:00,London Westminster,no2,49.0,µg/m³
1790,1790,London,GB,2019-05-19 00:00:00+00:00,London Westminster,no2,49.0,µg/m³
1791,1791,London,GB,2019-05-18 23:00:00+00:00,London Westminster,no2,46.0,µg/m³
1792,1792,London,GB,2019-05-18 22:00:00+00:00,London Westminster,no2,46.0,µg/m³
1793,1793,London,GB,2019-05-18 21:00:00+00:00,London Westminster,no2,41.0,µg/m³
